Gene,DGHG_G1_V3_d0,16C190_G1_V3_d0,DGTE_G1_V3_d0,ZM34_G1_V3_d0,ZN21_G1_V3_d0,16C102_G2_V3_d0,16C141_G2_V3_d0,DGRK_G2_V3_d0,HXN_G2_V3_d0,ZM12_G2_V3_d0,16C275_G3_V3_d0,16C286_G3_V3_d0,DGRW_G3_V3_d0,ZM07_G3_V3_d0,ZN09_G3_V3_d0,DGHG_G1_V3_d1,16C190_G1_V3_d1,DGTE_G1_V3_d1,ZM34_G1_V3_d1,ZN21_G1_V3_d1,16C102_G2_V3_d1,16C141_G2_V3_d1,DGRK_G2_V3_d1,HXN_G2_V3_d1,ZM12_G2_V3_d1,16C275_G3_V3_d1,16C286_G3_V3_d1,DGRW_G3_V3_d1,ZM07_G3_V3_d1,ZN09_G3_V3_d1,DGHG_G1_V3_d3,16C190_G1_V3_d3,DGTE_G1_V3_d3,ZM34_G1_V3_d3,ZN21_G1_V3_d3,16C102_G2_V3_d3,16C141_G2_V3_d3,DGRK_G2_V3_d3,HXN_G2_V3_d3,ZM12_G2_V3_d3,16C275_G3_V3_d3,16C286_G3_V3_d3,DGRW_G3_V3_d3,ZM07_G3_V3_d3,ZN09_G3_V3_d3,DGHG_G1_V3_d7,16C190_G1_V3_d7,DGTE_G1_V3_d7,ZM34_G1_V3_d7,ZN21_G1_V3_d7,16C102_G2_V3_d7,16C141_G2_V3_d7,DGRK_G2_V3_d7,HXN_G2_V3_d7,ZM12_G2_V3_d7,16C275_G3_V3_d7,16C286_G3_V3_d7,DGRW_G3_V3_d7,ZM07_G3_V3_d7,ZN09_G3_V3_d7,DGHG_G1_V4_d0,16C190_G1_V4_d0,DGTE_G1_V4_d0,ZM34_G1_V4_d0,ZN21_G1_V4_d0,16C102_G2_V4_d0,16C141_G2_V4_d0,DGRK_G2_V4_d0,HXN_G2_V4_d0,ZM12_G2_V4_d0,16C275_G3_V4_d0,16C286_G3_V4_d0,DGRW_G3_V4_d0,ZM07_G3_V4_d0,ZN09_G3_V4_d0,DGHG_G1_V4_d1,16C190_G1_V4_d1,DGTE_G1_V4_d1,ZM34_G1_V4_d1,ZN21_G1_V4_d1,16C102_G2_V4_d1,16C141_G2_V4_d1,DGRK_G2_V4_d1,HXN_G2_V4_d1,ZM12_G2_V4_d1,16C275_G3_V4_d1,16C286_G3_V4_d1,DGRW_G3_V4_d1,ZM07_G3_V4_d1,ZN09_G3_V4_d1,DGHG_G1_V4_d3,16C190_G1_V4_d3,DGTE_G1_V4_d3,ZM34_G1_V4_d3,ZN21_G1_V4_d3,16C102_G2_V4_d3,16C141_G2_V4_d3,DGRK_G2_V4_d3,HXN_G2_V4_d3,ZM12_G2_V4_d3,16C275_G3_V4_d3,16C286_G3_V4_d3,DGRW_G3_V4_d3,ZM07_G3_V4_d3,ZN09_G3_V4_d3,DGHG_G1_V4_d7,16C190_G1_V4_d7,DGTE_G1_V4_d7,ZM34_G1_V4_d7,ZN21_G1_V4_d7,16C102_G2_V4_d7,16C141_G2_V4_d7,DGRK_G2_V4_d7,HXN_G2_V4_d7,ZM12_G2_V4_d7,16C275_G3_V4_d7,16C286_G3_V4_d7,DGRW_G3_V4_d7,ZM07_G3_V4_d7,ZN09_G3_V4_d7,DGHG_G1_V1_d0,16C190_G1_V1_d0,DGTE_G1_V1_d0,ZM34_G1_V1_d0,ZN21_G1_V1_d0,16C102_G2_V1_d0,16C141_G2_V1_d0,DGRK_G2_V1_d0,HXN_G2_V1_d0,ZM12_G2_V1_d0,16C275_G3_V1_d0,16C286_G3_V1_d0,DGRW_G3_V1_d0,ZM07_G3_V1_d0,ZN09_G3_V1_d0,DGHG_G1_V1_d1,16C190_G1_V1_d1,DGTE_G1_V1_d1,ZM34_G1_V1_d1,ZN21_G1_V1_d1,16C102_G2_V1_d1,16C141_G2_V1_d1,DGRK_G2_V1_d1,HXN_G2_V1_d1,ZM12_G2_V1_d1,16C275_G3_V1_d1,16C286_G3_V1_d1,DGRW_G3_V1_d1,ZM07_G3_V1_d1,ZN09_G3_V1_d1,DGHG_G1_V1_d3,16C190_G1_V1_d3,DGTE_G1_V1_d3,ZM34_G1_V1_d3,ZN21_G1_V1_d3,16C102_G2_V1_d3,16C141_G2_V1_d3,DGRK_G2_V1_d3,HXN_G2_V1_d3,ZM12_G2_V1_d3,16C275_G3_V1_d3,16C286_G3_V1_d3,DGRW_G3_V1_d3,ZM07_G3_V1_d3,ZN09_G3_V1_d3,DGHG_G1_V1_d7,16C190_G1_V1_d7,DGTE_G1_V1_d7,ZM34_G1_V1_d7,ZN21_G1_V1_d7,16C102_G2_V1_d7,16C141_G2_V1_d7,DGRK_G2_V1_d7,HXN_G2_V1_d7,ZM12_G2_V1_d7,16C275_G3_V1_d7,16C286_G3_V1_d7,DGRW_G3_V1_d7,ZM07_G3_V1_d7,ZN09_G3_V1_d7,DGHG_G1_V2_d0,16C190_G1_V2_d0,DGTE_G1_V2_d0,ZM34_G1_V2_d0,ZN21_G1_V2_d0,16C102_G2_V2_d0,16C141_G2_V2_d0,DGRK_G2_V2_d0,HXN_G2_V2_d0,ZM12_G2_V2_d0,16C275_G3_V2_d0,16C286_G3_V2_d0,DGRW_G3_V2_d0,ZM07_G3_V2_d0,ZN09_G3_V2_d0,DGHG_G1_V2_d1,16C190_G1_V2_d1,DGTE_G1_V2_d1,ZM34_G1_V2_d1,ZN21_G1_V2_d1,16C102_G2_V2_d1,16C141_G2_V2_d1,DGRK_G2_V2_d1,HXN_G2_V2_d1,ZM12_G2_V2_d1,16C275_G3_V2_d1,16C286_G3_V2_d1,DGRW_G3_V2_d1,ZM07_G3_V2_d1,ZN09_G3_V2_d1,DGHG_G1_V2_d3,16C190_G1_V2_d3,DGTE_G1_V2_d3,ZM34_G1_V2_d3,ZN21_G1_V2_d3,16C102_G2_V2_d3,16C141_G2_V2_d3,DGRK_G2_V2_d3,HXN_G2_V2_d3,ZM12_G2_V2_d3,16C275_G3_V2_d3,16C286_G3_V2_d3,DGRW_G3_V2_d3,ZM07_G3_V2_d3,ZN09_G3_V2_d3,DGHG_G1_V2_d7,16C190_G1_V2_d7,DGTE_G1_V2_d7,ZM34_G1_V2_d7,ZN21_G1_V2_d7,16C102_G2_V2_d7,16C141_G2_V2_d7,DGRK_G2_V2_d7,HXN_G2_V2_d7,ZM12_G2_V2_d7,16C275_G3_V2_d7,16C286_G3_V2_d7,DGRW_G3_V2_d7,ZM07_G3_V2_d7,ZN09_G3_V2_d7
CTACK,9.18908325799488,10.3153873495339,9.5933537709803,9.94934524583532,10.5879743618709,10.03484022114,10.5923635954441,9.45811948117451,9.7806053803081,11.0625386483022,9.8613195799804,10.3945805920622,10.6465587101545,9.87382857488698,11.0126245388651,9.0157216796149,10.0837053540094,9.75228028166775,10.2593078006159,10.70244110905,10.0968732493921,10.2405409253421,9.64257522941566,10.0496852162382,11.1044808172693,10.1356579893688,10.4067045995761,10.3528048618367,10.0380410370115,10.944748658627,9.40505634587381,10.3108399598414,9.86917739868305,10.1417367606148,10.6916475689102,10.2690682219262,10.9243448877711,10.0695706023428,10.6375486643437,11.1559439841724,10.5378105024203,10.6993902614117,10.7664543701902,10.5068034377956,11.3695155585273,9.28491661477591,10.393991008433,9.64789009105921,9.8624048960215,10.5943432673881,10.2677815633806,10.624164881356,9.76906092580436,10.2795989744488,11.1628381677008,10.0543194135182,10.6084026883312,10.5511987590239,10.0668426403414,11.4089983848212,8.95285770626315,9.99775813685761,9.15088964720468,9.81915722367497,10.2646068000737,9.6339397259472,10.0196741187247,9.14412286796187,9.68536202980835,10.5587555174304,9.74530457026463,10.0439978702859,9.84832560821101,9.94065128775818,11.0761475280225,9.12639473762014,9.68362628260773,9.37736238503223,9.52454171503585,9.88238321859571,9.14123862551119,9.67322072655889,8.93922657772821,9.6385988189128,10.390244206587,9.70899762747664,9.92096315455261,9.57536906307031,9.48224326955293,10.2511154767893,9.30638073362021,9.56943792562528,9.28114183367197,9.96653429109857,10.5717716012639,9.60984359159946,9.845223441358,9.54343788369214,10.0914221626604,11.0821357322976,10.1223750598013,9.99206027615446,9.75757335583764,9.86925452711547,10.824043842282,9.08698539992782,10.3011303305183,9.45007712017369,9.53902306728549,10.5530724578441,10.1314325761254,10.5083494162259,9.15883686639633,9.93509136564643,10.8504290900372,10.0942624655177,9.97793814605858,10.368091708919,9.57720220892265,11.06734696279,9.34835194236551,9.94006394892443,9.61047122754643,10.1674432359621,10.5499001559237,9.95966874112648,10.035692634039,9.63290434446867,9.89873741300124,10.6578454060094,9.88514725170844,10.3237303375213,10.1149786038333,9.83137058796754,11.030356771714,9.341496585,9.75301612873584,9.71261297493649,9.88965605819216,10.2165882442454,9.8413756450305,9.60603500611611,9.7775512222878,9.99248521063396,10.524913849057,9.79923304511353,10.0133226734254,10.1522975197117,10.0006056920439,10.6176235727977,9.47271114444881,10.2561968921174,10.0013096655134,10.1009119640909,10.7324981643902,10.3515797461511,10.3094990911724,9.83726524293039,10.3905451688902,11.0221944017606,10.4854872065586,10.4720409217091,10.2128611165929,10.1686721181322,11.1272592488704,9.28320413449679,9.97992530008733,9.61660397756781,9.88574212404232,10.3616148543948,9.93352837951275,10.1067722959628,9.45382620129204,9.88624528604204,10.7980424119015,10.091237018648,10.151828381514,9.73601287551192,9.7486960275429,11.3679497924982,9.46854258994595,10.2775780024157,9.47621965072303,10.2489356239598,10.5915316964759,10.3597715189838,10.5274281334494,9.07924475914088,9.67740253095924,10.5746408280389,10.0195490313669,10.657702521591,10.1193302365188,9.67623919508638,10.9897067069942,9.41269685765214,9.87292107921587,9.22568946001544,9.99645936536463,10.3930900881766,10.1799837102424,10.3541171196528,9.18462743586396,9.51232566538474,10.43858395647,10.0278507198389,10.2170489135563,9.96686590038754,9.88067022164295,10.8461563594365,9.56917206456474,10.3180343310944,9.83953449905247,9.98059659674202,10.6165028973454,10.4071402745139,10.2994598955328,9.61321853407983,10.1467850319535,10.8292549724094,10.4782235768949,10.4687054912916,10.4076714074162,10.1224138883742,11.5104526545505,9.26409068046857,10.2374848474563,9.43082885781231,9.95730522373865,10.4669431439566,9.90154574105652,10.3271596386,9.26685680010617,10.1351962366534,11.0032297659621,10.0549027289479,9.90017245711012,9.91089752163881,9.45896020659931,11.3182942425515
ENA-78,0.974529312483882,1.91073266190291,0.974529312483882,1.65992455840238,2.48026512205446,0.974529312483882,2.6915341649192,2.0703893278914,0.974529312483882,2.38956681176273,0.974529312483882,4.14730669878029,3.24944534108584,2.75488750216347,4.46074256378964,2.37573453858316,3.0036022366802,3.28540221886225,3.06350294230616,3.35614381022528,1.20163386116965,2.83592407425437,3.14404636961671,2.87578006306849,3.58616424593091,3.01256867350306,4.38474058729238,3.10433665981474,4.26228280642066,3.4905701304462,1.87184364850932,2.41683974191283,0.974529312483882,3.35614381022528,4.15137177625395,1.58976348698498,2.65992455840238,2.55581615506164,2.56559717585422,3.01256867350306,3.42223300068305,4.18903382439002,4.06781078378962,3.01970191444255,2.82578562746479,0.974529312483882,2.38956681176273,3.03738222200308,2.46727948045998,2.9126498648972,0.974529312483882,3.34908214639109,0.974529312483882,0.974529312483882,3.11270013274936,3.55090066464752,4.4944156103975,3.42223300068305,2.71369581484336,3.20476675065461,1.47508488294878,1.47508488294878,1.47508488294878,1.47508488294878,3.07724299893246,1.47508488294878,2.92029330021101,2.47508488294878,1.47508488294878,1.47508488294878,1.47508488294878,4.53169336086147,2.49825086752783,3,4.27724089833207,1.47508488294878,3.18903382439002,2.86987140617771,3.36737106564853,3.07724299893246,1.47508488294878,1.47508488294878,1.47508488294878,1.47508488294878,3.4594316186373,4.58676474335514,5.40633257782171,3.50207595604579,1.47508488294878,3.70265754339091,1.47508488294878,1.47508488294878,1.47508488294878,3.28095631383106,4.5216789516032,1.47508488294878,1.47508488294878,1.47508488294878,1.47508488294878,4.14974711950468,3.86789646399265,5.09592441999854,3.92409988564074,1.47508488294878,2.3305584000308,1.47508488294878,3.14893410452634,1.47508488294878,1.47508488294878,3.67355642399014,3.37851162325373,1.47508488294878,1.47508488294878,1.47508488294878,3.94016675048282,3.3547342399706,4.14241343787374,4.29498826769145,3.04614178164472,3.61588707391606,0.678071905112638,1.42223300068305,0.678071905112638,1.82781902461732,1.4905701304462,0.678071905112638,2.22342254993494,1.58496250072116,0.678071905112638,1.15704371014558,0.678071905112638,3.78659636189081,2.44360665147561,2.62058641045188,3.74631276642546,2.46988597627446,2.44360665147561,2.43562859405209,1.799087306074,2.47767732756531,0.678071905112638,1.59931779369823,1.89141918684608,2.56559717585422,2.13093086982645,2.27202318906105,3.8073549220576,2.67807190511264,3.40871186102943,3.0071955014042,2.03210084316702,2.82984955984469,0.678071905112638,1.29865831556452,1.70487196445635,0.678071905112638,0.678071905112638,0.678071905112638,2.59693514238723,3.75274859140713,2.04614178164472,4.08151006812092,3.28095631383106,1.96347412397489,3.09761079662642,0.678071905112638,2.06695024392463,1.59931779369823,0.678071905112638,2.61353165291793,0.678071905112638,0.678071905112638,0.678071905112638,0.678071905112638,2.55090066464752,2.88752527074159,3.68257329734758,2.40871186102943,2.06695024392463,2.31034012061215,0.82781902461732,2.13750352374994,0.82781902461732,2.11103131238874,2.89917563048051,2.28688114778816,2.81966818349646,3.76128527336162,0.82781902461732,0.82781902461732,2.0703893278914,3.54596836910529,1.41683974191283,2.57288966842058,3.97085365434048,3.22032995487956,2.67581593117227,2.74631276642546,2.90689059560852,3.63575439127776,2.91456452349394,3.13257684267001,3.39231742277876,3.51601514700366,1.56071495447448,2.85996954822103,3.52606881166759,1.81147103052984,3.7235585614721,3.91169158187234,2.95233356636969,3.28540221886225,1.56071495447448,2.1243281350022,2.11103131238874,0.82781902461732,1.85996954822103,2.01435529297707,3.30305008468167,3.24488705912353,1.94110631094643,3.74523733212975,3.4032677223393,0.82781902461732,3.74953426766926,0.82781902461732,2.87578006306849,1.94110631094643,0.82781902461732,0.82781902461732,0.82781902461732,0.82781902461732,0.82781902461732,1.58014548442338,3.28540221886225,3.25550073314839,3.50716034911752,1.61823865559545,2.08406426478847,2.62058641045188
Fractalkine,13.7926510195258,14.4262405086242,13.5086836648487,13.0377940166381,13.759714491919,13.5964297193735,14.3479818588849,13.846463933353,13.2054786562741,13.8911001594521,12.5676566708728,13.5729535994589,14.0937781930715,13.4717628402149,13.7850529130044,14.1675678960773,14.7767080353972,14.400541265001,13.6615031134844,14.430159147705,14.1915998153416,14.8012379919519,14.4928139468144,14.290225528152,14.4395270447175,13.1234489316736,13.983547665606,14.5860469320959,14.0884396115353,14.4607336062931,13.83070137472,14.6704570903515,14.4912117560031,13.587226674771,14.043184535621,13.7591547932668,14.1755316181934,14.2610040411357,13.6896759053302,14.307174477154,12.732211952601,13.725763519535,14.1981633814703,13.7851898574135,13.9121661238262,13.8562883726989,14.0108541265177,13.696231868415,13.2392509398774,13.6776623907019,13.4435833425798,14.1534768234106,13.8444301825556,13.2681281968419,13.922999647356,12.2777726732041,13.6816765572678,13.8035741689996,13.6754542948843,13.780089623971,13.2187342547354,13.2823312026242,13.5941916197602,12.7780668597448,13.320583395092,13.0243674723317,13.4256656917215,13.2285586813984,12.8034107041854,12.9212161297176,11.6222303144628,13.1348113297969,13.906085429791,13.0419568307643,13.1153997268357,13.6292439051266,13.5450682374328,14.3175694813624,13.1938225546351,13.7480659791129,13.2190974127252,13.8892168408105,13.7980029097778,13.3107845884566,13.6082952556893,12.5082875098337,13.7000191597966,14.3019812510768,13.3899539334647,13.6995941412638,13.4047996337186,13.1493628999927,14.0987032538871,13.3072306989218,13.6515641247529,13.2996172964207,13.2749430059932,13.5026988134702,13.0002324467826,13.3798683885765,12.1995097871301,13.2544056680706,13.9150810833112,13.1187302318284,13.2239443753893,13.183624527106,13.1818448575876,13.3252562586873,12.7618109108009,13.2724256705927,13.4160651766621,13.5703431473755,13.4896761410804,12.7472594091736,13.1723134262126,11.7409275603186,13.0955041659547,13.7691869967595,13.3090087380064,13.1353469638562,14.0230924465517,13.8630566621893,13.7567762542086,13.2305143630808,13.7295442735914,13.6753385080131,14.0068537545056,13.9006158990812,13.5395368872803,13.4824172369267,12.2404455208343,13.7487945460129,14.3710796270627,13.5363273631863,13.9878297858126,14.2508024735826,14.4225529864041,14.0254441298483,13.2711463822923,14.2491675379458,14.0049244336714,14.2343496766662,14.5084150341015,14.3087187116168,14.0148138041842,12.4968113445569,13.6416476275684,14.5761081530493,14.1487554021276,14.4973160895627,13.8922885581382,14.2937166275439,14.1697496632655,13.5214397223959,13.8131047693679,13.8912330961065,13.9955640147241,14.2069243014984,13.7309721060229,13.7753541035204,12.3881545501714,13.5043534870079,14.2118632053015,13.7213245921981,14.2228462111936,13.7464922774632,14.0085564279846,13.6608427144867,13.2645393631123,13.988419304456,13.4764386493218,14.1451623651902,13.8529693121982,13.3465691351372,13.6308984503956,12.220351118186,13.4349109535662,14.0670107674135,13.5240813111866,13.8453391089206,13.8985928853783,14.3128177376429,14.1166120046709,13.0349760222422,13.8772438663533,14.0428298396611,14.3018426802616,14.1449672676371,13.4794619873706,13.8617460515165,12.360100858806,13.853223770986,13.9604889042969,13.6567834812706,13.875611140911,14.4491215558902,14.7088344003847,14.3783565024389,13.1722587259561,14.037079306342,14.3668883882634,14.6327294369615,14.7385081992501,14.3171320467461,14.0249889852406,12.8643138453767,14.2773033847773,14.5471596368098,14.1739870326341,14.398374288002,13.8736594240658,14.4820428028705,14.1530753822931,13.3100830335746,13.8760324496648,14.1091181068675,14.0292855012554,14.0750654351435,13.6988543972039,13.9560185249506,12.6658710542308,13.7928370550792,14.2980725943574,14.0042266121579,14.0944983553913,13.5615683888971,14.2649292810895,13.7445668805903,13.3165983241087,13.6962188253059,13.6523363557571,14.1831142797061,13.8880040207459,13.2814881701542,13.9659979680395,12.3248246640493,13.646429329798,14.1061212314939,13.660918458555,13.8028778013826
IL-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28688114778816,2.03913839390696,2.85598969730848,2.33913738491959,1.25701061820602,1.55581615506164,0.879705766282288,1.75274859140713,2.40599235967584,2.55581615506164,1.09761079662642,2.86591881455221,1.82374936030827,1.790772037862,1.88752527074159,1.22650852980868,2.12101540096137,1.61353165291793,2.28392177230762,2.77820857639809,1.15055967657538,1.7311832415722,0.371837617330421,0.855989697308481,1.65535182861255,1.24488705912353,3.16671544496642,3.35895882583233,2.13422093976063,3.08406426478847,2.65764000520782,2.95791459863299,1.98550043030488,2.68929916053589,3.7311832415722,1.7311832415722,2.89917563048051,2.67355642399014,3.30012372456901,2.50080205305716,2.95977015521147,2.98732086592925,3.03033607837096,2.62993940943954,3.39780296186249,1.85199883711245,1.81966818349646,1.97819562968165,2.7311832415722,2.19534759832222,3.72574115650395,2.36457243229586,1.91456452349394,2.16992500144231,2.9429835981871,2.36457243229586,2.40053792958373,2.60880924267552,1.86393845042397,3.44360665147561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL-17A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I-TAC,5.70653055253812,4.34978987024187,4.37086174008529,4.43162295971329,4.17232749165762,4.0036022366802,4.32264926213102,3.97727992349992,3.75915583380027,3.87676249078156,3.74738739965272,4.98595575460751,4.86888427302877,4.43629511983936,3.75808993420181,7.50056307096762,8.19873968949768,7.85068692692359,8.092281448755,8.08868225171709,7.73951060648966,7.46850186173532,7.81365294595797,7.56124975286471,7.78705366555059,7.80819195756327,7.4898479604393,7.56292925834063,8.18626283566979,7.63633460244218,6.16952419715,5.41176518500698,5.83516615722045,5.75515464317727,6.23112515787905,5.08491465976794,5.94766615679601,5.45713459431804,5.86245139132558,5.47443604325227,5.25096157353322,5.38093719492782,6.13134253912326,6.14751022492028,5.63226821549951,5.50620838930675,4.68929916053589,5.04701481951759,4.51475349843975,4.75542173473424,4.14404636961671,4.3526172989585,4.43762724831895,4.27202318906105,4.20241772157518,4.53977919169849,4.9546616208379,5.01212167271222,4.44691786486603,4.61412086878925,5.23572705983806,4.00988458893184,5.12391445900198,4.02945288578697,4.1586601753465,3.0232553523003,4.19298316997399,3.92884403671257,4.15704371014558,3.62877359520165,3.46466826700344,4,4.00898878322726,3.84899843040002,4.14323013477689,7.21567859660793,7.65999589242998,7.31024922214374,7.27388882366849,7.28179096530987,6.54272236185832,6.47994190147713,7.25398926623079,7.16952419715,6.68720069465189,7.29112464287911,6.51159454153741,6.5478199565777,6.53667461756976,7.29452885456115,5.48992821940518,4.71699089440494,5.15421053058834,4.99140846676479,5.40497122358917,4.81249822533356,4.97452931248388,4.68088692071969,4.7371459197762,4.66391384211598,4.57046293102604,4.51601514700366,4.61941301059794,4.69710657447698,5.01212167271222,5.01925711868108,4.3110671022556,4.16430358309365,3.87676249078156,4.76977173924945,4.51664555778096,3.83592407425437,3.55704241526372,3.63923216324928,3.6724253419715,3.73443866613717,4.06695024392463,4.21334728173344,3.78764141448333,4.00090140274153,5.83061027435791,4.29939120612683,4.44559429134118,5.25701061820602,4.61823865559545,4.43295940727611,4.03913839390696,4.29351763041742,3.85897561429202,4.26153081524341,3.97727992349992,4.93640237772506,4.3526172989585,4.66106547980695,4.42088657497553,7.69174351917127,8.76709196324965,7.97165850515125,8.08087081175972,8.11421083559681,7.757690018734,6.98754825895374,7.64580251460606,7.06134418828839,7.61728378777903,7.36955372672159,7.14220919138924,6.96393645214449,7.49657419693546,7.21771541135067,6.39865819636551,6.08321336824898,6.27705487614873,5.92362461136832,6.42844392615361,5.54039930563062,5.4093909361377,5.23878685958712,5.34056226902641,5.80219321694183,5.51916444980607,5.1106138055009,5.86542397831313,5.77294133783134,5.44128427192704,5.82807299786697,4.69432306012539,4.61765111942733,5.27835652801072,4.75488750216347,4.06091204958787,4.37851162325373,4.19219416528334,3.94766615679601,4.47248777146274,4.34695688937888,4.53106949272595,4.96532254836725,4.79389588254888,4.32409051603798,5.84197311892718,4.60880924267552,4.38335869538511,5.49984588708321,4.7273759385949,5.30997649237056,4.18982455888002,4.81403764753998,3.611172380044,4.4867143730307,4.35402893805439,4.48220292629596,4.67750824226472,4.42088657497553,4.61058195849253,7.86604249709684,8.50358725629575,7.69369602858742,8.34660237529899,8.59618975614441,7.79513053820052,7.74772305844321,7.75067349320609,7.46090634820725,7.60725632749144,7.71856712361622,7.22052343641151,7.81493488583341,7.8507494258965,8.18715409117179,5.79285535236249,5.56803210477128,6.44377239276374,5.44228003525258,5.92481250360578,4.82425869660337,5.07895134139482,5.1509657835565,5.3037807481771,5.85149920246126,5.41312014640349,4.97956810009519,6.16369998708419,5.71890955437923,5.90785207184596,5.56071495447448,4.45483390689887,4.60169651648096,5.07296327155522,4.26077843189343,4.39437694495706,4.26303440583379,4.31179371775365,4.24107745817504,4.41413553298445,4.43162295971329,5.05528243550119,4.71973105674985,4.34908214639109,4.70154905694307
